Sourcefile	20240911 121833 XenonTPDPlat.qmp
Exporttime	11.09.2024 12:37:20

Start Time	11.09.2024 12:34:42
End Time	11.09.2024 12:37:11

		Xe-132			Xe-131			Xe-129			Temp voltage	
Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Ion Current [A]	Time	Time Relative [s]	Temp [Kelvin]	
11.09.2024 12:34:57	14,754	-5,235535e-014	11.09.2024 12:34:57	14,833	5,165271e-014	11.09.2024 12:34:57	14,917	-1,012484e-013	11.09.2024 12:34:57	14,996	5,107049e001
11.09.2024 12:34:57	15,077	2,464285e-015	11.09.2024 12:34:57	15,156	-5,566020e-014	11.09.2024 12:34:57	15,236	-1,886187e-014	11.09.2024 12:34:57	15,314	5,116572e001
11.09.2024 12:34:57	15,394	-3,819648e-014	11.09.2024 12:34:58	15,473	1,206425e-013	11.09.2024 12:34:58	15,551	-6,310281e-014	11.09.2024 12:34:58	15,630	5,107049e001
11.09.2024 12:34:58	15,710	7,805062e-014	11.09.2024 12:34:58	15,792	-1,035954e-013	11.09.2024 12:34:58	15,871	8,393352e-016	11.09.2024 12:34:58	15,950	5,132442e001
11.09.2024 12:34:58	16,029	6,121046e-015	11.09.2024 12:34:58	16,107	-1,288105e-013	11.09.2024 12:34:58	16,186	-5,047921e-014	11.09.2024 12:34:58	16,269	5,129268e001
11.09.2024 12:34:58	16,350	-4,751560e-015	11.09.2024 12:34:58	16,429	-3,713772e-014	11.09.2024 12:34:59	16,508	1,309374e-013	11.09.2024 12:34:59	16,586	5,097528e001
11.09.2024 12:34:59	16,665	1,086070e-014	11.09.2024 12:34:59	16,748	2,348446e-013	11.09.2024 12:34:59	16,828	-6,607436e-014	11.09.2024 12:34:59	16,907	5,132442e001
11.09.2024 12:34:59	16,987	1,056135e-013	11.09.2024 12:34:59	17,065	-3,339458e-014	11.09.2024 12:34:59	17,144	1,066582e-013	11.09.2024 12:34:59	17,222	5,100701e001
11.09.2024 12:34:59	17,301	-9,080092e-015	11.09.2024 12:34:59	17,381	3,312293e-014	11.09.2024 12:35:00	17,459	6,432062e-015	11.09.2024 12:35:00	17,538	5,103875e001
11.09.2024 12:35:00	17,618	5,821664e-013	11.09.2024 12:35:00	17,698	1,247308e-010	11.09.2024 12:35:00	17,782	2,015397e-012	11.09.2024 12:35:00	17,865	5,157834e001
11.09.2024 12:35:00	17,945	8,781278e-015	11.09.2024 12:35:00	18,026	5,366081e-012	11.09.2024 12:35:00	18,105	4,955163e-014	11.09.2024 12:35:00	18,184	5,259404e001
11.09.2024 12:35:00	18,264	1,364119e-014	11.09.2024 12:35:00	18,357	-6,991523e-014	11.09.2024 12:35:00	18,435	-4,719328e-014	11.09.2024 12:35:01	18,515	5,316537e001
11.09.2024 12:35:01	18,595	-2,537999e-014	11.09.2024 12:35:01	18,674	7,989232e-014	11.09.2024 12:35:01	18,753	1,249283e-013	11.09.2024 12:35:01	18,833	5,278448e001
11.09.2024 12:35:01	18,913	1,703702e-015	11.09.2024 12:35:01	18,997	1,491054e-012	11.09.2024 12:35:01	19,076	-1,231811e-014	11.09.2024 12:35:01	19,154	5,380018e001
11.09.2024 12:35:01	19,234	-5,098285e-015	11.09.2024 12:35:01	19,314	-4,756348e-014	11.09.2024 12:35:01	19,393	-8,969509e-014	11.09.2024 12:35:02	19,477	5,338755e001
11.09.2024 12:35:02	19,556	1,907887e-014	11.09.2024 12:35:02	19,639	2,322134e-012	11.09.2024 12:35:02	19,721	3,703150e-013	11.09.2024 12:35:02	19,799	5,329233e001
11.09.2024 12:35:02	19,878	4,992368e-015	11.09.2024 12:35:02	19,966	1,643151e-013	11.09.2024 12:35:02	20,045	1,791448e-014	11.09.2024 12:35:02	20,124	5,411758e001
11.09.2024 12:35:02	20,205	-1,343518e-014	11.09.2024 12:35:02	20,284	1,763692e-013	11.09.2024 12:35:02	20,368	2,377854e-013	11.09.2024 12:35:03	20,447	5,345104e001
11.09.2024 12:35:03	20,527	1,489562e-014	11.09.2024 12:35:03	20,607	1,032585e-013	11.09.2024 12:35:03	20,686	-7,580884e-014	11.09.2024 12:35:03	20,766	5,373670e001
